provinsi,tahun,sektor,periode_upah,rata_rata_upah,periode_kemiskinan,gkm_makanan
SULAWESI BARAT,2025,Total,FEBRUARI,2608578.0,MARET,371048.0
MALUKU,2025,"A Pertanian, Kehutanan dan Perikanan",FEBRUARI,2209253.0,MARET,554327.0
MALUKU,2025,B Pertambangan dan Penggalian,FEBRUARI,5328104.0,MARET,554327.0
MALUKU,2025,C Industri Pengolahan,FEBRUARI,2052163.0,MARET,554327.0
MALUKU,2025,D Pengadaan Listrik dan Gas,FEBRUARI,6934298.0,MARET,554327.0
MALUKU,2025,"E Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",FEBRUARI,2033980.0,MARET,554327.0
MALUKU,2025,F Konstruksi,FEBRUARI,2790697.0,MARET,554327.0
MALUKU,2025,"G Perdagangan Besar dan Eceran, Reparasi Mobil dan Sepeda Motor",FEBRUARI,2236087.0,MARET,554327.0
MALUKU,2025,H Transportasi dan Pergudangan,FEBRUARI,2227946.0,MARET,554327.0
MALUKU,2025,I Penyediaan Akomodasi dan Makan Minum,FEBRUARI,3288849.0,MARET,554327.0
MALUKU,2025,J Informasi dan Komunikasi,FEBRUARI,3216165.0,MARET,554327.0
MALUKU,2025,K Jasa Keuangan dan Asuransi,FEBRUARI,3147015.0,MARET,554327.0
MALUKU,2025,"M,N Jasa Perusahaan",FEBRUARI,5931466.0,MARET,554327.0
MALUKU,2025,"O Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",FEBRUARI,3324240.0,MARET,554327.0
MALUKU,2025,P Jasa Pendidikan,FEBRUARI,2505962.0,MARET,554327.0
MALUKU,2025,Q Jasa Kesehatan dan Kegiatan Sosial,FEBRUARI,2611553.0,MARET,554327.0
MALUKU,2025,"R,S,T,U Jasa Lainnya",FEBRUARI,1618032.0,MARET,554327.0
MALUKU,2025,Total,FEBRUARI,2866807.0,MARET,554327.0
MALUKU UTARA,2025,"A Pertanian, Kehutanan dan Perikanan",FEBRUARI,2077638.0,MARET,508021.0
MALUKU UTARA,2025,B Pertambangan dan Penggalian,FEBRUARI,6214463.0,MARET,508021.0
MALUKU UTARA,2025,C Industri Pengolahan,FEBRUARI,4432086.0,MARET,508021.0
MALUKU UTARA,2025,D Pengadaan Listrik dan Gas,FEBRUARI,4022953.0,MARET,508021.0
MALUKU UTARA,2025,F Konstruksi,FEBRUARI,3842881.0,MARET,508021.0
MALUKU UTARA,2025,"G Perdagangan Besar dan Eceran, Reparasi Mobil dan Sepeda Motor",FEBRUARI,2159604.0,MARET,508021.0
MALUKU UTARA,2025,H Transportasi dan Pergudangan,FEBRUARI,2701349.0,MARET,508021.0
MALUKU UTARA,2025,I Penyediaan Akomodasi dan Makan Minum,FEBRUARI,2564451.0,MARET,508021.0
MALUKU UTARA,2025,K Jasa Keuangan dan Asuransi,FEBRUARI,3414847.0,MARET,508021.0
MALUKU UTARA,2025,"M,N Jasa Perusahaan",FEBRUARI,1818123.0,MARET,508021.0
MALUKU UTARA,2025,"O Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",FEBRUARI,3821400.0,MARET,508021.0
MALUKU UTARA,2025,P Jasa Pendidikan,FEBRUARI,3381686.0,MARET,508021.0
MALUKU UTARA,2025,Q Jasa Kesehatan dan Kegiatan Sosial,FEBRUARI,2827651.0,MARET,508021.0
MALUKU UTARA,2025,"R,S,T,U Jasa Lainnya",FEBRUARI,1561323.0,MARET,508021.0
MALUKU UTARA,2025,Total,FEBRUARI,3666126.0,MARET,508021.0
PAPUA BARAT,2025,"A Pertanian, Kehutanan dan Perikanan",FEBRUARI,2241272.0,MARET,619054.0
PAPUA BARAT,2025,C Industri Pengolahan,FEBRUARI,3416080.0,MARET,619054.0
PAPUA BARAT,2025,D Pengadaan Listrik dan Gas,FEBRUARI,3397710.0,MARET,619054.0
PAPUA BARAT,2025,"E Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",FEBRUARI,1801697.0,MARET,619054.0
PAPUA BARAT,2025,F Konstruksi,FEBRUARI,4324175.0,MARET,619054.0
PAPUA BARAT,2025,"G Perdagangan Besar dan Eceran, Reparasi Mobil dan Sepeda Motor",FEBRUARI,2433288.0,MARET,619054.0
PAPUA BARAT,2025,H Transportasi dan Pergudangan,FEBRUARI,2649044.0,MARET,619054.0
PAPUA BARAT,2025,I Penyediaan Akomodasi dan Makan Minum,FEBRUARI,3427161.0,MARET,619054.0
PAPUA BARAT,2025,J Informasi dan Komunikasi,FEBRUARI,3077236.0,MARET,619054.0
PAPUA BARAT,2025,K Jasa Keuangan dan Asuransi,FEBRUARI,3499859.0,MARET,619054.0
PAPUA BARAT,2025,"M,N Jasa Perusahaan",FEBRUARI,2961877.0,MARET,619054.0
PAPUA BARAT,2025,"O Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",FEBRUARI,3852547.0,MARET,619054.0
PAPUA BARAT,2025,P Jasa Pendidikan,FEBRUARI,3625417.0,MARET,619054.0
PAPUA BARAT,2025,Q Jasa Kesehatan dan Kegiatan Sosial,FEBRUARI,3246092.0,MARET,619054.0
PAPUA BARAT,2025,"R,S,T,U Jasa Lainnya",FEBRUARI,2246053.0,MARET,619054.0
PAPUA BARAT,2025,Total,FEBRUARI,3459119.0,MARET,619054.0
PAPUA BARAT DAYA,2025,"A Pertanian, Kehutanan dan Perikanan",FEBRUARI,2633855.0,MARET,595233.0
PAPUA BARAT DAYA,2025,B Pertambangan dan Penggalian,FEBRUARI,9301825.0,MARET,595233.0
PAPUA BARAT DAYA,2025,C Industri Pengolahan,FEBRUARI,3280833.0,MARET,595233.0
PAPUA BARAT DAYA,2025,D Pengadaan Listrik dan Gas,FEBRUARI,5456013.0,MARET,595233.0
PAPUA BARAT DAYA,2025,F Konstruksi,FEBRUARI,3198870.0,MARET,595233.0
PAPUA BARAT DAYA,2025,"G Perdagangan Besar dan Eceran, Reparasi Mobil dan Sepeda Motor",FEBRUARI,3209207.0,MARET,595233.0
PAPUA BARAT DAYA,2025,H Transportasi dan Pergudangan,FEBRUARI,3377192.0,MARET,595233.0
PAPUA BARAT DAYA,2025,I Penyediaan Akomodasi dan Makan Minum,FEBRUARI,2181146.0,MARET,595233.0
PAPUA BARAT DAYA,2025,J Informasi dan Komunikasi,FEBRUARI,3046246.0,MARET,595233.0
PAPUA BARAT DAYA,2025,K Jasa Keuangan dan Asuransi,FEBRUARI,4300000.0,MARET,595233.0
PAPUA BARAT DAYA,2025,"M,N Jasa Perusahaan",FEBRUARI,3178438.0,MARET,595233.0
PAPUA BARAT DAYA,2025,"O Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",FEBRUARI,3481806.0,MARET,595233.0
PAPUA BARAT DAYA,2025,P Jasa Pendidikan,FEBRUARI,3456068.0,MARET,595233.0
PAPUA BARAT DAYA,2025,Q Jasa Kesehatan dan Kegiatan Sosial,FEBRUARI,3377832.0,MARET,595233.0
PAPUA BARAT DAYA,2025,"R,S,T,U Jasa Lainnya",FEBRUARI,2849442.0,MARET,595233.0
PAPUA BARAT DAYA,2025,Total,FEBRUARI,3644386.0,MARET,595233.0
PAPUA,2025,"A Pertanian, Kehutanan dan Perikanan",FEBRUARI,3194849.0,MARET,488906.0
PAPUA,2025,B Pertambangan dan Penggalian,FEBRUARI,4619776.0,MARET,488906.0
PAPUA,2025,C Industri Pengolahan,FEBRUARI,2886703.0,MARET,488906.0
PAPUA,2025,D Pengadaan Listrik dan Gas,FEBRUARI,4815704.0,MARET,488906.0
PAPUA,2025,F Konstruksi,FEBRUARI,3154949.0,MARET,488906.0
PAPUA,2025,"G Perdagangan Besar dan Eceran, Reparasi Mobil dan Sepeda Motor",FEBRUARI,3762507.0,MARET,488906.0
PAPUA,2025,H Transportasi dan Pergudangan,FEBRUARI,2378473.0,MARET,488906.0
PAPUA,2025,I Penyediaan Akomodasi dan Makan Minum,FEBRUARI,5132174.0,MARET,488906.0
PAPUA,2025,J Informasi dan Komunikasi,FEBRUARI,4805320.0,MARET,488906.0
PAPUA,2025,K Jasa Keuangan dan Asuransi,FEBRUARI,5479091.0,MARET,488906.0
PAPUA,2025,"M,N Jasa Perusahaan",FEBRUARI,4195521.0,MARET,488906.0
PAPUA,2025,"O Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",FEBRUARI,4448848.0,MARET,488906.0
PAPUA,2025,P Jasa Pendidikan,FEBRUARI,4036817.0,MARET,488906.0
PAPUA,2025,Q Jasa Kesehatan dan Kegiatan Sosial,FEBRUARI,3388391.0,MARET,488906.0
PAPUA,2025,"R,S,T,U Jasa Lainnya",FEBRUARI,2681829.0,MARET,488906.0
PAPUA,2025,Total,FEBRUARI,3984589.0,MARET,488906.0
PAPUA SELATAN,2025,"A Pertanian, Kehutanan dan Perikanan",FEBRUARI,4332132.0,MARET,432733.0
PAPUA SELATAN,2025,C Industri Pengolahan,FEBRUARI,3112020.0,MARET,432733.0
PAPUA SELATAN,2025,D Pengadaan Listrik dan Gas,FEBRUARI,4483736.0,MARET,432733.0
PAPUA SELATAN,2025,F Konstruksi,FEBRUARI,3360988.0,MARET,432733.0
PAPUA SELATAN,2025,"G Perdagangan Besar dan Eceran, Reparasi Mobil dan Sepeda Motor",FEBRUARI,2815305.0,MARET,432733.0
PAPUA SELATAN,2025,H Transportasi dan Pergudangan,FEBRUARI,3782595.0,MARET,432733.0
PAPUA SELATAN,2025,I Penyediaan Akomodasi dan Makan Minum,FEBRUARI,2581495.0,MARET,432733.0
PAPUA SELATAN,2025,K Jasa Keuangan dan Asuransi,FEBRUARI,2802419.0,MARET,432733.0
PAPUA SELATAN,2025,"O Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",FEBRUARI,4361952.0,MARET,432733.0
PAPUA SELATAN,2025,P Jasa Pendidikan,FEBRUARI,3579906.0,MARET,432733.0
PAPUA SELATAN,2025,Q Jasa Kesehatan dan Kegiatan Sosial,FEBRUARI,3584153.0,MARET,432733.0
PAPUA SELATAN,2025,"R,S,T,U Jasa Lainnya",FEBRUARI,2790292.0,MARET,432733.0
PAPUA SELATAN,2025,Total,FEBRUARI,3865415.0,MARET,432733.0
PAPUA TENGAH,2025,"A Pertanian, Kehutanan dan Perikanan",FEBRUARI,3796940.0,MARET,625920.0
PAPUA TENGAH,2025,B Pertambangan dan Penggalian,FEBRUARI,13111551.0,MARET,625920.0
PAPUA TENGAH,2025,C Industri Pengolahan,FEBRUARI,2147445.0,MARET,625920.0
PAPUA TENGAH,2025,F Konstruksi,FEBRUARI,4788829.0,MARET,625920.0
PAPUA TENGAH,2025,"G Perdagangan Besar dan Eceran, Reparasi Mobil dan Sepeda Motor",FEBRUARI,2154597.0,MARET,625920.0
PAPUA TENGAH,2025,H Transportasi dan Pergudangan,FEBRUARI,3400000.0,MARET,625920.0
PAPUA TENGAH,2025,I Penyediaan Akomodasi dan Makan Minum,FEBRUARI,2841306.0,MARET,625920.0
PAPUA TENGAH,2025,K Jasa Keuangan dan Asuransi,FEBRUARI,1800000.0,MARET,625920.0
PAPUA TENGAH,2025,"M,N Jasa Perusahaan",FEBRUARI,3554508.0,MARET,625920.0
PAPUA TENGAH,2025,"O Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",FEBRUARI,3916570.0,MARET,625920.0
PAPUA TENGAH,2025,P Jasa Pendidikan,FEBRUARI,2792177.0,MARET,625920.0
PAPUA TENGAH,2025,Q Jasa Kesehatan dan Kegiatan Sosial,FEBRUARI,4143997.0,MARET,625920.0
PAPUA TENGAH,2025,"R,S,T,U Jasa Lainnya",FEBRUARI,2546686.0,MARET,625920.0
PAPUA TENGAH,2025,Total,FEBRUARI,4747826.0,MARET,625920.0
PAPUA PEGUNUNGAN,2025,"A Pertanian, Kehutanan dan Perikanan",FEBRUARI,1004088.0,MARET,862027.0
PAPUA PEGUNUNGAN,2025,F Konstruksi,FEBRUARI,3107547.0,MARET,862027.0
PAPUA PEGUNUNGAN,2025,"G Perdagangan Besar dan Eceran, Reparasi Mobil dan Sepeda Motor",FEBRUARI,3010288.0,MARET,862027.0
PAPUA PEGUNUNGAN,2025,H Transportasi dan Pergudangan,FEBRUARI,3282332.0,MARET,862027.0
PAPUA PEGUNUNGAN,2025,I Penyediaan Akomodasi dan Makan Minum,FEBRUARI,2945026.0,MARET,862027.0
PAPUA PEGUNUNGAN,2025,J Informasi dan Komunikasi,FEBRUARI,4740374.0,MARET,862027.0
PAPUA PEGUNUNGAN,2025,K Jasa Keuangan dan Asuransi,FEBRUARI,3057102.0,MARET,862027.0
PAPUA PEGUNUNGAN,2025,"O Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",FEBRUARI,4281424.0,MARET,862027.0
PAPUA PEGUNUNGAN,2025,P Jasa Pendidikan,FEBRUARI,4240400.0,MARET,862027.0
PAPUA PEGUNUNGAN,2025,Q Jasa Kesehatan dan Kegiatan Sosial,FEBRUARI,4525119.0,MARET,862027.0
PAPUA PEGUNUNGAN,2025,"R,S,T,U Jasa Lainnya",FEBRUARI,2986070.0,MARET,862027.0
PAPUA PEGUNUNGAN,2025,Total,FEBRUARI,4133474.0,MARET,862027.0
ACEH,2025,"A Pertanian, Kehutanan dan Perikanan",AGUSTUS,2485852.0,SEPTEMBER,547511.0
ACEH,2025,B Pertambangan dan Penggalian,AGUSTUS,4283385.0,SEPTEMBER,547511.0
ACEH,2025,C Industri Pengolahan,AGUSTUS,2081748.0,SEPTEMBER,547511.0
ACEH,2025,D Pengadaan Listrik dan Gas,AGUSTUS,4339764.0,SEPTEMBER,547511.0
ACEH,2025,"E Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",AGUSTUS,2950814.0,SEPTEMBER,547511.0
ACEH,2025,F Konstruksi,AGUSTUS,2819702.0,SEPTEMBER,547511.0
ACEH,2025,"G Perdagangan Besar dan Eceran, Reparasi Mobil dan Sepeda Motor",AGUSTUS,2082730.0,SEPTEMBER,547511.0
ACEH,2025,H Transportasi dan Pergudangan,AGUSTUS,2552742.0,SEPTEMBER,547511.0
ACEH,2025,I Penyediaan Akomodasi dan Makan Minum,AGUSTUS,1712823.0,SEPTEMBER,547511.0
ACEH,2025,J Informasi dan Komunikasi,AGUSTUS,2482265.0,SEPTEMBER,547511.0
ACEH,2025,K Jasa Keuangan dan Asuransi,AGUSTUS,4202790.0,SEPTEMBER,547511.0
ACEH,2025,"M,N Jasa Perusahaan",AGUSTUS,3110531.0,SEPTEMBER,547511.0
ACEH,2025,"O Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",AGUSTUS,3844157.0,SEPTEMBER,547511.0
ACEH,2025,P Jasa Pendidikan,AGUSTUS,2908891.0,SEPTEMBER,547511.0
ACEH,2025,Q Jasa Kesehatan dan Kegiatan Sosial,AGUSTUS,2606276.0,SEPTEMBER,547511.0
ACEH,2025,"R,S,T,U Jasa Lainnya",AGUSTUS,1515839.0,SEPTEMBER,547511.0
ACEH,2025,Total,AGUSTUS,2837520.0,SEPTEMBER,547511.0
SUMATERA UTARA,2025,"A Pertanian, Kehutanan dan Perikanan",AGUSTUS,2461841.0,SEPTEMBER,551093.0
SUMATERA UTARA,2025,B Pertambangan dan Penggalian,AGUSTUS,3049467.0,SEPTEMBER,551093.0
SUMATERA UTARA,2025,C Industri Pengolahan,AGUSTUS,2950580.0,SEPTEMBER,551093.0
SUMATERA UTARA,2025,D Pengadaan Listrik dan Gas,AGUSTUS,6388320.0,SEPTEMBER,551093.0
SUMATERA UTARA,2025,"E Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",AGUSTUS,2314525.0,SEPTEMBER,551093.0
SUMATERA UTARA,2025,F Konstruksi,AGUSTUS,3108661.0,SEPTEMBER,551093.0
SUMATERA UTARA,2025,"G Perdagangan Besar dan Eceran, Reparasi Mobil dan Sepeda Motor",AGUSTUS,2487167.0,SEPTEMBER,551093.0
SUMATERA UTARA,2025,H Transportasi dan Pergudangan,AGUSTUS,3550371.0,SEPTEMBER,551093.0
SUMATERA UTARA,2025,I Penyediaan Akomodasi dan Makan Minum,AGUSTUS,2044775.0,SEPTEMBER,551093.0
SUMATERA UTARA,2025,J Informasi dan Komunikasi,AGUSTUS,2921266.0,SEPTEMBER,551093.0
SUMATERA UTARA,2025,K Jasa Keuangan dan Asuransi,AGUSTUS,3401220.0,SEPTEMBER,551093.0
SUMATERA UTARA,2025,L Real Estate,AGUSTUS,3034030.0,SEPTEMBER,551093.0
SUMATERA UTARA,2025,"M,N Jasa Perusahaan",AGUSTUS,3224561.0,SEPTEMBER,551093.0
SUMATERA UTARA,2025,"O Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",AGUSTUS,3574122.0,SEPTEMBER,551093.0
SUMATERA UTARA,2025,P Jasa Pendidikan,AGUSTUS,2711609.0,SEPTEMBER,551093.0
SUMATERA UTARA,2025,Q Jasa Kesehatan dan Kegiatan Sosial,AGUSTUS,3319672.0,SEPTEMBER,551093.0
SUMATERA UTARA,2025,"R,S,T,U Jasa Lainnya",AGUSTUS,1550704.0,SEPTEMBER,551093.0
SUMATERA UTARA,2025,Total,AGUSTUS,2815066.0,SEPTEMBER,551093.0
SUMATERA BARAT,2025,"A Pertanian, Kehutanan dan Perikanan",AGUSTUS,2233507.0,SEPTEMBER,592911.0
SUMATERA BARAT,2025,B Pertambangan dan Penggalian,AGUSTUS,3497048.0,SEPTEMBER,592911.0
SUMATERA BARAT,2025,C Industri Pengolahan,AGUSTUS,2215561.0,SEPTEMBER,592911.0
SUMATERA BARAT,2025,D Pengadaan Listrik dan Gas,AGUSTUS,4075375.0,SEPTEMBER,592911.0
SUMATERA BARAT,2025,"E Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",AGUSTUS,3217644.0,SEPTEMBER,592911.0
SUMATERA BARAT,2025,F Konstruksi,AGUSTUS,2640831.0,SEPTEMBER,592911.0
SUMATERA BARAT,2025,"G Perdagangan Besar dan Eceran, Reparasi Mobil dan Sepeda Motor",AGUSTUS,2287647.0,SEPTEMBER,592911.0
SUMATERA BARAT,2025,H Transportasi dan Pergudangan,AGUSTUS,3258616.0,SEPTEMBER,592911.0
SUMATERA BARAT,2025,I Penyediaan Akomodasi dan Makan Minum,AGUSTUS,2116034.0,SEPTEMBER,592911.0
SUMATERA BARAT,2025,J Informasi dan Komunikasi,AGUSTUS,2190553.0,SEPTEMBER,592911.0
SUMATERA BARAT,2025,K Jasa Keuangan dan Asuransi,AGUSTUS,4398979.0,SEPTEMBER,592911.0
SUMATERA BARAT,2025,L Real Estate,AGUSTUS,3827618.0,SEPTEMBER,592911.0
SUMATERA BARAT,2025,"M,N Jasa Perusahaan",AGUSTUS,2482046.0,SEPTEMBER,592911.0
SUMATERA BARAT,2025,"O Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",AGUSTUS,4017507.0,SEPTEMBER,592911.0
SUMATERA BARAT,2025,P Jasa Pendidikan,AGUSTUS,3244211.0,SEPTEMBER,592911.0
SUMATERA BARAT,2025,Q Jasa Kesehatan dan Kegiatan Sosial,AGUSTUS,3160689.0,SEPTEMBER,592911.0
SUMATERA BARAT,2025,"R,S,T,U Jasa Lainnya",AGUSTUS,1727400.0,SEPTEMBER,592911.0
SUMATERA BARAT,2025,Total,AGUSTUS,2911450.0,SEPTEMBER,592911.0
RIAU,2025,"A Pertanian, Kehutanan dan Perikanan",AGUSTUS,2913134.0,SEPTEMBER,549211.0
RIAU,2025,B Pertambangan dan Penggalian,AGUSTUS,5053725.0,SEPTEMBER,549211.0
RIAU,2025,C Industri Pengolahan,AGUSTUS,3678722.0,SEPTEMBER,549211.0
RIAU,2025,D Pengadaan Listrik dan Gas,AGUSTUS,4436623.0,SEPTEMBER,549211.0
RIAU,2025,"E Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",AGUSTUS,2968891.0,SEPTEMBER,549211.0
RIAU,2025,F Konstruksi,AGUSTUS,3377050.0,SEPTEMBER,549211.0
RIAU,2025,"G Perdagangan Besar dan Eceran, Reparasi Mobil dan Sepeda Motor",AGUSTUS,2588447.0,SEPTEMBER,549211.0
RIAU,2025,H Transportasi dan Pergudangan,AGUSTUS,3333202.0,SEPTEMBER,549211.0
RIAU,2025,I Penyediaan Akomodasi dan Makan Minum,AGUSTUS,2055447.0,SEPTEMBER,549211.0
RIAU,2025,J Informasi dan Komunikasi,AGUSTUS,3016618.0,SEPTEMBER,549211.0
RIAU,2025,K Jasa Keuangan dan Asuransi,AGUSTUS,4001807.0,SEPTEMBER,549211.0
RIAU,2025,L Real Estate,AGUSTUS,5877115.0,SEPTEMBER,549211.0
RIAU,2025,"M,N Jasa Perusahaan",AGUSTUS,3237918.0,SEPTEMBER,549211.0
RIAU,2025,"O Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",AGUSTUS,3695284.0,SEPTEMBER,549211.0
RIAU,2025,P Jasa Pendidikan,AGUSTUS,3125295.0,SEPTEMBER,549211.0
RIAU,2025,Q Jasa Kesehatan dan Kegiatan Sosial,AGUSTUS,3436376.0,SEPTEMBER,549211.0
RIAU,2025,"R,S,T,U Jasa Lainnya",AGUSTUS,1754062.0,SEPTEMBER,549211.0
RIAU,2025,Total,AGUSTUS,3144261.0,SEPTEMBER,549211.0
JAMBI,2025,"A Pertanian, Kehutanan dan Perikanan",AGUSTUS,2374063.0,SEPTEMBER,542466.0
JAMBI,2025,B Pertambangan dan Penggalian,AGUSTUS,4835163.0,SEPTEMBER,542466.0
JAMBI,2025,C Industri Pengolahan,AGUSTUS,3056052.0,SEPTEMBER,542466.0
JAMBI,2025,D Pengadaan Listrik dan Gas,AGUSTUS,4155688.0,SEPTEMBER,542466.0
JAMBI,2025,"E Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",AGUSTUS,3454516.0,SEPTEMBER,542466.0
JAMBI,2025,F Konstruksi,AGUSTUS,2738337.0,SEPTEMBER,542466.0
JAMBI,2025,"G Perdagangan Besar dan Eceran, Reparasi Mobil dan Sepeda Motor",AGUSTUS,2609235.0,SEPTEMBER,542466.0
JAMBI,2025,H Transportasi dan Pergudangan,AGUSTUS,3035742.0,SEPTEMBER,542466.0
JAMBI,2025,I Penyediaan Akomodasi dan Makan Minum,AGUSTUS,1781155.0,SEPTEMBER,542466.0
JAMBI,2025,J Informasi dan Komunikasi,AGUSTUS,3611862.0,SEPTEMBER,542466.0
JAMBI,2025,K Jasa Keuangan dan Asuransi,AGUSTUS,3715284.0,SEPTEMBER,542466.0
JAMBI,2025,L Real Estate,AGUSTUS,4941026.0,SEPTEMBER,542466.0
JAMBI,2025,"M,N Jasa Perusahaan",AGUSTUS,3369494.0,SEPTEMBER,542466.0
JAMBI,2025,"O Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",AGUSTUS,3489398.0,SEPTEMBER,542466.0
JAMBI,2025,P Jasa Pendidikan,AGUSTUS,3078673.0,SEPTEMBER,542466.0
JAMBI,2025,Q Jasa Kesehatan dan Kegiatan Sosial,AGUSTUS,3124730.0,SEPTEMBER,542466.0
JAMBI,2025,"R,S,T,U Jasa Lainnya",AGUSTUS,1460557.0,SEPTEMBER,542466.0
JAMBI,2025,Total,AGUSTUS,2975646.0,SEPTEMBER,542466.0
SUMATERA SELATAN,2025,"A Pertanian, Kehutanan dan Perikanan",AGUSTUS,2340552.0,SEPTEMBER,458362.0
SUMATERA SELATAN,2025,B Pertambangan dan Penggalian,AGUSTUS,6788283.0,SEPTEMBER,458362.0
SUMATERA SELATAN,2025,C Industri Pengolahan,AGUSTUS,2947638.0,SEPTEMBER,458362.0
SUMATERA SELATAN,2025,D Pengadaan Listrik dan Gas,AGUSTUS,4802398.0,SEPTEMBER,458362.0
SUMATERA SELATAN,2025,"E Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",AGUSTUS,3889603.0,SEPTEMBER,458362.0
SUMATERA SELATAN,2025,F Konstruksi,AGUSTUS,2742058.0,SEPTEMBER,458362.0
SUMATERA SELATAN,2025,"G Perdagangan Besar dan Eceran, Reparasi Mobil dan Sepeda Motor",AGUSTUS,2549753.0,SEPTEMBER,458362.0
SUMATERA SELATAN,2025,H Transportasi dan Pergudangan,AGUSTUS,3412918.0,SEPTEMBER,458362.0
SUMATERA SELATAN,2025,I Penyediaan Akomodasi dan Makan Minum,AGUSTUS,2347259.0,SEPTEMBER,458362.0
SUMATERA SELATAN,2025,J Informasi dan Komunikasi,AGUSTUS,4910593.0,SEPTEMBER,458362.0
SUMATERA SELATAN,2025,K Jasa Keuangan dan Asuransi,AGUSTUS,4251000.0,SEPTEMBER,458362.0
SUMATERA SELATAN,2025,L Real Estate,AGUSTUS,3154628.0,SEPTEMBER,458362.0
SUMATERA SELATAN,2025,"M,N Jasa Perusahaan",AGUSTUS,2999888.0,SEPTEMBER,458362.0
SUMATERA SELATAN,2025,"O Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",AGUSTUS,3763221.0,SEPTEMBER,458362.0
SUMATERA SELATAN,2025,P Jasa Pendidikan,AGUSTUS,2951370.0,SEPTEMBER,458362.0
SUMATERA SELATAN,2025,Q Jasa Kesehatan dan Kegiatan Sosial,AGUSTUS,3400424.0,SEPTEMBER,458362.0
SUMATERA SELATAN,2025,"R,S,T,U Jasa Lainnya",AGUSTUS,1512827.0,SEPTEMBER,458362.0
SUMATERA SELATAN,2025,Total,AGUSTUS,3015055.0,SEPTEMBER,458362.0
BENGKULU,2025,"A Pertanian, Kehutanan dan Perikanan",AGUSTUS,2285360.0,SEPTEMBER,524945.0
BENGKULU,2025,B Pertambangan dan Penggalian,AGUSTUS,4128387.0,SEPTEMBER,524945.0
BENGKULU,2025,C Industri Pengolahan,AGUSTUS,2197537.0,SEPTEMBER,524945.0
BENGKULU,2025,D Pengadaan Listrik dan Gas,AGUSTUS,3512393.0,SEPTEMBER,524945.0
BENGKULU,2025,"E Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",AGUSTUS,2000908.0,SEPTEMBER,524945.0
BENGKULU,2025,F Konstruksi,AGUSTUS,2552530.0,SEPTEMBER,524945.0
BENGKULU,2025,"G Perdagangan Besar dan Eceran, Reparasi Mobil dan Sepeda Motor",AGUSTUS,2409178.0,SEPTEMBER,524945.0
BENGKULU,2025,H Transportasi dan Pergudangan,AGUSTUS,3061786.0,SEPTEMBER,524945.0
BENGKULU,2025,I Penyediaan Akomodasi dan Makan Minum,AGUSTUS,1768884.0,SEPTEMBER,524945.0
BENGKULU,2025,J Informasi dan Komunikasi,AGUSTUS,2571186.0,SEPTEMBER,524945.0
BENGKULU,2025,K Jasa Keuangan dan Asuransi,AGUSTUS,4227697.0,SEPTEMBER,524945.0
BENGKULU,2025,L Real Estate,AGUSTUS,2204762.0,SEPTEMBER,524945.0
BENGKULU,2025,"M,N Jasa Perusahaan",AGUSTUS,2887227.0,SEPTEMBER,524945.0
BENGKULU,2025,"O Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",AGUSTUS,3925552.0,SEPTEMBER,524945.0
BENGKULU,2025,P Jasa Pendidikan,AGUSTUS,3172068.0,SEPTEMBER,524945.0
BENGKULU,2025,Q Jasa Kesehatan dan Kegiatan Sosial,AGUSTUS,2922665.0,SEPTEMBER,524945.0
BENGKULU,2025,"R,S,T,U Jasa Lainnya",AGUSTUS,1388374.0,SEPTEMBER,524945.0
BENGKULU,2025,Total,AGUSTUS,2935681.0,SEPTEMBER,524945.0
LAMPUNG,2025,"A Pertanian, Kehutanan dan Perikanan",AGUSTUS,2120609.0,SEPTEMBER,476550.0
LAMPUNG,2025,B Pertambangan dan Penggalian,AGUSTUS,2678529.0,SEPTEMBER,476550.0
