provinsi,tahun,sektor,periode_upah,rata_rata_upah,periode_kemiskinan,gkm_makanan,rasio_daya_beli,gap_kesejahteraan,status_kerentanan
ACEH,2025,"A Pertanian, Kehutanan dan Perikanan",FEBRUARI,2228373.0,MARET,515075.0,4.33,1713298.0,RENTAN
ACEH,2025,B Pertambangan dan Penggalian,FEBRUARI,4305238.0,MARET,515075.0,8.36,3790163.0,AMAN
ACEH,2025,C Industri Pengolahan,FEBRUARI,2557211.0,MARET,515075.0,4.96,2042136.0,RENTAN
ACEH,2025,D Pengadaan Listrik dan Gas,FEBRUARI,5421924.0,MARET,515075.0,10.53,4906849.0,AMAN
ACEH,2025,"E Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",FEBRUARI,2581805.0,MARET,515075.0,5.01,2066730.0,AMAN
ACEH,2025,F Konstruksi,FEBRUARI,3014043.0,MARET,515075.0,5.85,2498968.0,AMAN
ACEH,2025,"G Perdagangan Besar dan Eceran, Reparasi Mobil dan Sepeda Motor",FEBRUARI,3332335.0,MARET,515075.0,6.47,2817260.0,AMAN
ACEH,2025,H Transportasi dan Pergudangan,FEBRUARI,3893380.0,MARET,515075.0,7.56,3378305.0,AMAN
ACEH,2025,I Penyediaan Akomodasi dan Makan Minum,FEBRUARI,1899211.0,MARET,515075.0,3.69,1384136.0,RENTAN
ACEH,2025,J Informasi dan Komunikasi,FEBRUARI,3174059.0,MARET,515075.0,6.16,2658984.0,AMAN
ACEH,2025,K Jasa Keuangan dan Asuransi,FEBRUARI,3806961.0,MARET,515075.0,7.39,3291886.0,AMAN
ACEH,2025,"M,N Jasa Perusahaan",FEBRUARI,3164315.0,MARET,515075.0,6.14,2649240.0,AMAN
ACEH,2025,"O Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",FEBRUARI,3685541.0,MARET,515075.0,7.16,3170466.0,AMAN
ACEH,2025,P Jasa Pendidikan,FEBRUARI,2601502.0,MARET,515075.0,5.05,2086427.0,AMAN
ACEH,2025,Q Jasa Kesehatan dan Kegiatan Sosial,FEBRUARI,2208454.0,MARET,515075.0,4.29,1693379.0,RENTAN
ACEH,2025,"R,S,T,U Jasa Lainnya",FEBRUARI,1507035.0,MARET,515075.0,2.93,991960.0,KRITIS
ACEH,2025,Total,FEBRUARI,2884151.0,MARET,515075.0,5.6,2369076.0,AMAN
SUMATERA UTARA,2025,"A Pertanian, Kehutanan dan Perikanan",FEBRUARI,1950963.0,MARET,509871.0,3.83,1441092.0,RENTAN
SUMATERA UTARA,2025,B Pertambangan dan Penggalian,FEBRUARI,2667616.0,MARET,509871.0,5.23,2157745.0,AMAN
SUMATERA UTARA,2025,C Industri Pengolahan,FEBRUARI,2695144.0,MARET,509871.0,5.29,2185273.0,AMAN
SUMATERA UTARA,2025,D Pengadaan Listrik dan Gas,FEBRUARI,3387534.0,MARET,509871.0,6.64,2877663.0,AMAN
SUMATERA UTARA,2025,"E Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",FEBRUARI,2172569.0,MARET,509871.0,4.26,1662698.0,RENTAN
SUMATERA UTARA,2025,F Konstruksi,FEBRUARI,2631735.0,MARET,509871.0,5.16,2121864.0,AMAN
SUMATERA UTARA,2025,"G Perdagangan Besar dan Eceran, Reparasi Mobil dan Sepeda Motor",FEBRUARI,2501416.0,MARET,509871.0,4.91,1991545.0,RENTAN
SUMATERA UTARA,2025,H Transportasi dan Pergudangan,FEBRUARI,3266215.0,MARET,509871.0,6.41,2756344.0,AMAN
SUMATERA UTARA,2025,I Penyediaan Akomodasi dan Makan Minum,FEBRUARI,1849739.0,MARET,509871.0,3.63,1339868.0,RENTAN
SUMATERA UTARA,2025,J Informasi dan Komunikasi,FEBRUARI,3638576.0,MARET,509871.0,7.14,3128705.0,AMAN
SUMATERA UTARA,2025,K Jasa Keuangan dan Asuransi,FEBRUARI,4639905.0,MARET,509871.0,9.1,4130034.0,AMAN
SUMATERA UTARA,2025,L Real Estate,FEBRUARI,3306366.0,MARET,509871.0,6.48,2796495.0,AMAN
SUMATERA UTARA,2025,"M,N Jasa Perusahaan",FEBRUARI,2287452.0,MARET,509871.0,4.49,1777581.0,RENTAN
SUMATERA UTARA,2025,"O Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",FEBRUARI,3129006.0,MARET,509871.0,6.14,2619135.0,AMAN
SUMATERA UTARA,2025,P Jasa Pendidikan,FEBRUARI,2719583.0,MARET,509871.0,5.33,2209712.0,AMAN
SUMATERA UTARA,2025,Q Jasa Kesehatan dan Kegiatan Sosial,FEBRUARI,3984348.0,MARET,509871.0,7.81,3474477.0,AMAN
SUMATERA UTARA,2025,"R,S,T,U Jasa Lainnya",FEBRUARI,1439289.0,MARET,509871.0,2.82,929418.0,KRITIS
SUMATERA UTARA,2025,Total,FEBRUARI,2647529.0,MARET,509871.0,5.19,2137658.0,AMAN
SUMATERA BARAT,2025,"A Pertanian, Kehutanan dan Perikanan",FEBRUARI,2119389.0,MARET,553733.0,3.83,1565656.0,RENTAN
SUMATERA BARAT,2025,B Pertambangan dan Penggalian,FEBRUARI,3270992.0,MARET,553733.0,5.91,2717259.0,AMAN
SUMATERA BARAT,2025,C Industri Pengolahan,FEBRUARI,2415850.0,MARET,553733.0,4.36,1862117.0,RENTAN
SUMATERA BARAT,2025,D Pengadaan Listrik dan Gas,FEBRUARI,5913850.0,MARET,553733.0,10.68,5360117.0,AMAN
SUMATERA BARAT,2025,"E Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",FEBRUARI,3048847.0,MARET,553733.0,5.51,2495114.0,AMAN
SUMATERA BARAT,2025,F Konstruksi,FEBRUARI,2811719.0,MARET,553733.0,5.08,2257986.0,AMAN
SUMATERA BARAT,2025,"G Perdagangan Besar dan Eceran, Reparasi Mobil dan Sepeda Motor",FEBRUARI,2409372.0,MARET,553733.0,4.35,1855639.0,RENTAN
SUMATERA BARAT,2025,H Transportasi dan Pergudangan,FEBRUARI,2460654.0,MARET,553733.0,4.44,1906921.0,RENTAN
SUMATERA BARAT,2025,I Penyediaan Akomodasi dan Makan Minum,FEBRUARI,1747326.0,MARET,553733.0,3.16,1193593.0,RENTAN
SUMATERA BARAT,2025,J Informasi dan Komunikasi,FEBRUARI,1964113.0,MARET,553733.0,3.55,1410380.0,RENTAN
SUMATERA BARAT,2025,K Jasa Keuangan dan Asuransi,FEBRUARI,4205248.0,MARET,553733.0,7.59,3651515.0,AMAN
SUMATERA BARAT,2025,"M,N Jasa Perusahaan",FEBRUARI,2795109.0,MARET,553733.0,5.05,2241376.0,AMAN
SUMATERA BARAT,2025,"O Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",FEBRUARI,3559225.0,MARET,553733.0,6.43,3005492.0,AMAN
SUMATERA BARAT,2025,P Jasa Pendidikan,FEBRUARI,2905448.0,MARET,553733.0,5.25,2351715.0,AMAN
SUMATERA BARAT,2025,Q Jasa Kesehatan dan Kegiatan Sosial,FEBRUARI,3255629.0,MARET,553733.0,5.88,2701896.0,AMAN
SUMATERA BARAT,2025,"R,S,T,U Jasa Lainnya",FEBRUARI,1703040.0,MARET,553733.0,3.08,1149307.0,RENTAN
SUMATERA BARAT,2025,Total,FEBRUARI,2831404.0,MARET,553733.0,5.11,2277671.0,AMAN
RIAU,2025,"A Pertanian, Kehutanan dan Perikanan",FEBRUARI,2597909.0,MARET,525806.0,4.94,2072103.0,RENTAN
RIAU,2025,B Pertambangan dan Penggalian,FEBRUARI,5746281.0,MARET,525806.0,10.93,5220475.0,AMAN
RIAU,2025,C Industri Pengolahan,FEBRUARI,3850417.0,MARET,525806.0,7.32,3324611.0,AMAN
RIAU,2025,D Pengadaan Listrik dan Gas,FEBRUARI,6309772.0,MARET,525806.0,12.0,5783966.0,AMAN
RIAU,2025,"E Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",FEBRUARI,2455167.0,MARET,525806.0,4.67,1929361.0,RENTAN
RIAU,2025,F Konstruksi,FEBRUARI,3039411.0,MARET,525806.0,5.78,2513605.0,AMAN
RIAU,2025,"G Perdagangan Besar dan Eceran, Reparasi Mobil dan Sepeda Motor",FEBRUARI,2592471.0,MARET,525806.0,4.93,2066665.0,RENTAN
RIAU,2025,H Transportasi dan Pergudangan,FEBRUARI,3691124.0,MARET,525806.0,7.02,3165318.0,AMAN
RIAU,2025,I Penyediaan Akomodasi dan Makan Minum,FEBRUARI,2504459.0,MARET,525806.0,4.76,1978653.0,RENTAN
RIAU,2025,J Informasi dan Komunikasi,FEBRUARI,3695123.0,MARET,525806.0,7.03,3169317.0,AMAN
RIAU,2025,K Jasa Keuangan dan Asuransi,FEBRUARI,4313004.0,MARET,525806.0,8.2,3787198.0,AMAN
RIAU,2025,L Real Estate,FEBRUARI,3808534.0,MARET,525806.0,7.24,3282728.0,AMAN
RIAU,2025,"M,N Jasa Perusahaan",FEBRUARI,2931661.0,MARET,525806.0,5.58,2405855.0,AMAN
RIAU,2025,"O Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",FEBRUARI,3290958.0,MARET,525806.0,6.26,2765152.0,AMAN
RIAU,2025,P Jasa Pendidikan,FEBRUARI,3053805.0,MARET,525806.0,5.81,2527999.0,AMAN
RIAU,2025,Q Jasa Kesehatan dan Kegiatan Sosial,FEBRUARI,2889287.0,MARET,525806.0,5.49,2363481.0,AMAN
RIAU,2025,"R,S,T,U Jasa Lainnya",FEBRUARI,2170657.0,MARET,525806.0,4.13,1644851.0,RENTAN
RIAU,2025,Total,FEBRUARI,3083274.0,MARET,525806.0,5.86,2557468.0,AMAN
JAMBI,2025,"A Pertanian, Kehutanan dan Perikanan",FEBRUARI,2124354.0,MARET,501425.0,4.24,1622929.0,RENTAN
JAMBI,2025,B Pertambangan dan Penggalian,FEBRUARI,3629933.0,MARET,501425.0,7.24,3128508.0,AMAN
JAMBI,2025,C Industri Pengolahan,FEBRUARI,2821050.0,MARET,501425.0,5.63,2319625.0,AMAN
JAMBI,2025,D Pengadaan Listrik dan Gas,FEBRUARI,3484339.0,MARET,501425.0,6.95,2982914.0,AMAN
JAMBI,2025,F Konstruksi,FEBRUARI,3037800.0,MARET,501425.0,6.06,2536375.0,AMAN
JAMBI,2025,"G Perdagangan Besar dan Eceran, Reparasi Mobil dan Sepeda Motor",FEBRUARI,2417010.0,MARET,501425.0,4.82,1915585.0,RENTAN
JAMBI,2025,H Transportasi dan Pergudangan,FEBRUARI,3968981.0,MARET,501425.0,7.92,3467556.0,AMAN
JAMBI,2025,I Penyediaan Akomodasi dan Makan Minum,FEBRUARI,1677292.0,MARET,501425.0,3.35,1175867.0,RENTAN
JAMBI,2025,J Informasi dan Komunikasi,FEBRUARI,3835937.0,MARET,501425.0,7.65,3334512.0,AMAN
JAMBI,2025,K Jasa Keuangan dan Asuransi,FEBRUARI,3011289.0,MARET,501425.0,6.01,2509864.0,AMAN
JAMBI,2025,"M,N Jasa Perusahaan",FEBRUARI,2808645.0,MARET,501425.0,5.6,2307220.0,AMAN
JAMBI,2025,"O Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",FEBRUARI,3796940.0,MARET,501425.0,7.57,3295515.0,AMAN
JAMBI,2025,P Jasa Pendidikan,FEBRUARI,2902078.0,MARET,501425.0,5.79,2400653.0,AMAN
JAMBI,2025,Q Jasa Kesehatan dan Kegiatan Sosial,FEBRUARI,2901689.0,MARET,501425.0,5.79,2400264.0,AMAN
JAMBI,2025,"R,S,T,U Jasa Lainnya",FEBRUARI,1502896.0,MARET,501425.0,3.0,1001471.0,KRITIS
JAMBI,2025,Total,FEBRUARI,2789581.0,MARET,501425.0,5.56,2288156.0,AMAN
SUMATERA SELATAN,2025,"A Pertanian, Kehutanan dan Perikanan",FEBRUARI,2036244.0,MARET,436639.0,4.66,1599605.0,RENTAN
SUMATERA SELATAN,2025,B Pertambangan dan Penggalian,FEBRUARI,5372913.0,MARET,436639.0,12.31,4936274.0,AMAN
SUMATERA SELATAN,2025,C Industri Pengolahan,FEBRUARI,2816775.0,MARET,436639.0,6.45,2380136.0,AMAN
SUMATERA SELATAN,2025,D Pengadaan Listrik dan Gas,FEBRUARI,5003443.0,MARET,436639.0,11.46,4566804.0,AMAN
SUMATERA SELATAN,2025,"E Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",FEBRUARI,2209857.0,MARET,436639.0,5.06,1773218.0,AMAN
SUMATERA SELATAN,2025,F Konstruksi,FEBRUARI,2579261.0,MARET,436639.0,5.91,2142622.0,AMAN
SUMATERA SELATAN,2025,"G Perdagangan Besar dan Eceran, Reparasi Mobil dan Sepeda Motor",FEBRUARI,2475334.0,MARET,436639.0,5.67,2038695.0,AMAN
SUMATERA SELATAN,2025,H Transportasi dan Pergudangan,FEBRUARI,3263032.0,MARET,436639.0,7.47,2826393.0,AMAN
SUMATERA SELATAN,2025,I Penyediaan Akomodasi dan Makan Minum,FEBRUARI,2042597.0,MARET,436639.0,4.68,1605958.0,RENTAN
SUMATERA SELATAN,2025,J Informasi dan Komunikasi,FEBRUARI,2346244.0,MARET,436639.0,5.37,1909605.0,AMAN
SUMATERA SELATAN,2025,K Jasa Keuangan dan Asuransi,FEBRUARI,6538933.0,MARET,436639.0,14.98,6102294.0,AMAN
SUMATERA SELATAN,2025,L Real Estate,FEBRUARI,3216569.0,MARET,436639.0,7.37,2779930.0,AMAN
SUMATERA SELATAN,2025,"M,N Jasa Perusahaan",FEBRUARI,2833991.0,MARET,436639.0,6.49,2397352.0,AMAN
SUMATERA SELATAN,2025,"O Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",FEBRUARI,3016951.0,MARET,436639.0,6.91,2580312.0,AMAN
SUMATERA SELATAN,2025,P Jasa Pendidikan,FEBRUARI,2694338.0,MARET,436639.0,6.17,2257699.0,AMAN
SUMATERA SELATAN,2025,Q Jasa Kesehatan dan Kegiatan Sosial,FEBRUARI,2911147.0,MARET,436639.0,6.67,2474508.0,AMAN
SUMATERA SELATAN,2025,"R,S,T,U Jasa Lainnya",FEBRUARI,1394667.0,MARET,436639.0,3.19,958028.0,RENTAN
SUMATERA SELATAN,2025,Total,FEBRUARI,2727684.0,MARET,436639.0,6.25,2291045.0,AMAN
BENGKULU,2025,"A Pertanian, Kehutanan dan Perikanan",FEBRUARI,2135850.0,MARET,503475.0,4.24,1632375.0,RENTAN
BENGKULU,2025,B Pertambangan dan Penggalian,FEBRUARI,4235185.0,MARET,503475.0,8.41,3731710.0,AMAN
BENGKULU,2025,C Industri Pengolahan,FEBRUARI,2123224.0,MARET,503475.0,4.22,1619749.0,RENTAN
BENGKULU,2025,D Pengadaan Listrik dan Gas,FEBRUARI,2685226.0,MARET,503475.0,5.33,2181751.0,AMAN
BENGKULU,2025,F Konstruksi,FEBRUARI,2799761.0,MARET,503475.0,5.56,2296286.0,AMAN
BENGKULU,2025,"G Perdagangan Besar dan Eceran, Reparasi Mobil dan Sepeda Motor",FEBRUARI,2081938.0,MARET,503475.0,4.14,1578463.0,RENTAN
BENGKULU,2025,H Transportasi dan Pergudangan,FEBRUARI,2362931.0,MARET,503475.0,4.69,1859456.0,RENTAN
BENGKULU,2025,I Penyediaan Akomodasi dan Makan Minum,FEBRUARI,1817694.0,MARET,503475.0,3.61,1314219.0,RENTAN
BENGKULU,2025,J Informasi dan Komunikasi,FEBRUARI,2852645.0,MARET,503475.0,5.67,2349170.0,AMAN
BENGKULU,2025,K Jasa Keuangan dan Asuransi,FEBRUARI,4527321.0,MARET,503475.0,8.99,4023846.0,AMAN
BENGKULU,2025,"M,N Jasa Perusahaan",FEBRUARI,2713722.0,MARET,503475.0,5.39,2210247.0,AMAN
BENGKULU,2025,"O Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",FEBRUARI,3460404.0,MARET,503475.0,6.87,2956929.0,AMAN
BENGKULU,2025,P Jasa Pendidikan,FEBRUARI,2159107.0,MARET,503475.0,4.29,1655632.0,RENTAN
BENGKULU,2025,Q Jasa Kesehatan dan Kegiatan Sosial,FEBRUARI,2580408.0,MARET,503475.0,5.13,2076933.0,AMAN
BENGKULU,2025,"R,S,T,U Jasa Lainnya",FEBRUARI,1485903.0,MARET,503475.0,2.95,982428.0,KRITIS
BENGKULU,2025,Total,FEBRUARI,2566215.0,MARET,503475.0,5.1,2062740.0,AMAN
LAMPUNG,2025,"A Pertanian, Kehutanan dan Perikanan",FEBRUARI,1876072.0,MARET,457878.0,4.1,1418194.0,RENTAN
LAMPUNG,2025,B Pertambangan dan Penggalian,FEBRUARI,3062850.0,MARET,457878.0,6.69,2604972.0,AMAN
LAMPUNG,2025,C Industri Pengolahan,FEBRUARI,2337863.0,MARET,457878.0,5.11,1879985.0,AMAN
LAMPUNG,2025,D Pengadaan Listrik dan Gas,FEBRUARI,3556171.0,MARET,457878.0,7.77,3098293.0,AMAN
LAMPUNG,2025,"E Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",FEBRUARI,2564459.0,MARET,457878.0,5.6,2106581.0,AMAN
LAMPUNG,2025,F Konstruksi,FEBRUARI,2480542.0,MARET,457878.0,5.42,2022664.0,AMAN
LAMPUNG,2025,"G Perdagangan Besar dan Eceran, Reparasi Mobil dan Sepeda Motor",FEBRUARI,2038883.0,MARET,457878.0,4.45,1581005.0,RENTAN
LAMPUNG,2025,H Transportasi dan Pergudangan,FEBRUARI,2422700.0,MARET,457878.0,5.29,1964822.0,AMAN
LAMPUNG,2025,I Penyediaan Akomodasi dan Makan Minum,FEBRUARI,1742375.0,MARET,457878.0,3.81,1284497.0,RENTAN
LAMPUNG,2025,J Informasi dan Komunikasi,FEBRUARI,2209425.0,MARET,457878.0,4.83,1751547.0,RENTAN
LAMPUNG,2025,K Jasa Keuangan dan Asuransi,FEBRUARI,3843756.0,MARET,457878.0,8.39,3385878.0,AMAN
LAMPUNG,2025,"M,N Jasa Perusahaan",FEBRUARI,2797649.0,MARET,457878.0,6.11,2339771.0,AMAN
LAMPUNG,2025,"O Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",FEBRUARI,3262600.0,MARET,457878.0,7.13,2804722.0,AMAN
LAMPUNG,2025,P Jasa Pendidikan,FEBRUARI,2276268.0,MARET,457878.0,4.97,1818390.0,RENTAN
LAMPUNG,2025,Q Jasa Kesehatan dan Kegiatan Sosial,FEBRUARI,2550776.0,MARET,457878.0,5.57,2092898.0,AMAN
LAMPUNG,2025,"R,S,T,U Jasa Lainnya",FEBRUARI,1379327.0,MARET,457878.0,3.01,921449.0,RENTAN
LAMPUNG,2025,Total,FEBRUARI,2320932.0,MARET,457878.0,5.07,1863054.0,AMAN
KEP. BANGKA BELITUNG,2025,"A Pertanian, Kehutanan dan Perikanan",FEBRUARI,3026590.0,MARET,706833.0,4.28,2319757.0,RENTAN
KEP. BANGKA BELITUNG,2025,B Pertambangan dan Penggalian,FEBRUARI,3548486.0,MARET,706833.0,5.02,2841653.0,AMAN
KEP. BANGKA BELITUNG,2025,C Industri Pengolahan,FEBRUARI,2680885.0,MARET,706833.0,3.79,1974052.0,RENTAN
KEP. BANGKA BELITUNG,2025,D Pengadaan Listrik dan Gas,FEBRUARI,4969135.0,MARET,706833.0,7.03,4262302.0,AMAN
KEP. BANGKA BELITUNG,2025,"E Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",FEBRUARI,2185000.0,MARET,706833.0,3.09,1478167.0,RENTAN
KEP. BANGKA BELITUNG,2025,F Konstruksi,FEBRUARI,3109408.0,MARET,706833.0,4.4,2402575.0,RENTAN
KEP. BANGKA BELITUNG,2025,"G Perdagangan Besar dan Eceran, Reparasi Mobil dan Sepeda Motor",FEBRUARI,2759839.0,MARET,706833.0,3.9,2053006.0,RENTAN
KEP. BANGKA BELITUNG,2025,H Transportasi dan Pergudangan,FEBRUARI,3376651.0,MARET,706833.0,4.78,2669818.0,RENTAN
KEP. BANGKA BELITUNG,2025,I Penyediaan Akomodasi dan Makan Minum,FEBRUARI,2425171.0,MARET,706833.0,3.43,1718338.0,RENTAN
KEP. BANGKA BELITUNG,2025,J Informasi dan Komunikasi,FEBRUARI,2659890.0,MARET,706833.0,3.76,1953057.0,RENTAN
KEP. BANGKA BELITUNG,2025,K Jasa Keuangan dan Asuransi,FEBRUARI,3614653.0,MARET,706833.0,5.11,2907820.0,AMAN
KEP. BANGKA BELITUNG,2025,L Real Estate,FEBRUARI,3715990.0,MARET,706833.0,5.26,3009157.0,AMAN
KEP. BANGKA BELITUNG,2025,"M,N Jasa Perusahaan",FEBRUARI,3111598.0,MARET,706833.0,4.4,2404765.0,RENTAN
KEP. BANGKA BELITUNG,2025,"O Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",FEBRUARI,4335639.0,MARET,706833.0,6.13,3628806.0,AMAN
KEP. BANGKA BELITUNG,2025,P Jasa Pendidikan,FEBRUARI,2980886.0,MARET,706833.0,4.22,2274053.0,RENTAN
KEP. BANGKA BELITUNG,2025,Q Jasa Kesehatan dan Kegiatan Sosial,FEBRUARI,3589044.0,MARET,706833.0,5.08,2882211.0,AMAN
KEP. BANGKA BELITUNG,2025,"R,S,T,U Jasa Lainnya",FEBRUARI,1587708.0,MARET,706833.0,2.25,880875.0,KRITIS
KEP. BANGKA BELITUNG,2025,Total,FEBRUARI,3155887.0,MARET,706833.0,4.46,2449054.0,RENTAN
KEP. RIAU,2025,"A Pertanian, Kehutanan dan Perikanan",FEBRUARI,3232740.0,MARET,570132.0,5.67,2662608.0,AMAN
KEP. RIAU,2025,B Pertambangan dan Penggalian,FEBRUARI,11567732.0,MARET,570132.0,20.29,10997600.0,AMAN
KEP. RIAU,2025,C Industri Pengolahan,FEBRUARI,6354518.0,MARET,570132.0,11.15,5784386.0,AMAN
KEP. RIAU,2025,D Pengadaan Listrik dan Gas,FEBRUARI,5734975.0,MARET,570132.0,10.06,5164843.0,AMAN
KEP. RIAU,2025,"E Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",FEBRUARI,3044892.0,MARET,570132.0,5.34,2474760.0,AMAN
KEP. RIAU,2025,F Konstruksi,FEBRUARI,3827420.0,MARET,570132.0,6.71,3257288.0,AMAN
KEP. RIAU,2025,"G Perdagangan Besar dan Eceran, Reparasi Mobil dan Sepeda Motor",FEBRUARI,3778517.0,MARET,570132.0,6.63,3208385.0,AMAN
KEP. RIAU,2025,H Transportasi dan Pergudangan,FEBRUARI,4809589.0,MARET,570132.0,8.44,4239457.0,AMAN
KEP. RIAU,2025,I Penyediaan Akomodasi dan Makan Minum,FEBRUARI,3459829.0,MARET,570132.0,6.07,2889697.0,AMAN
KEP. RIAU,2025,J Informasi dan Komunikasi,FEBRUARI,3708638.0,MARET,570132.0,6.5,3138506.0,AMAN
KEP. RIAU,2025,K Jasa Keuangan dan Asuransi,FEBRUARI,5889212.0,MARET,570132.0,10.33,5319080.0,AMAN
KEP. RIAU,2025,L Real Estate,FEBRUARI,4404260.0,MARET,570132.0,7.72,3834128.0,AMAN
KEP. RIAU,2025,"M,N Jasa Perusahaan",FEBRUARI,3921029.0,MARET,570132.0,6.88,3350897.0,AMAN
